x_val,y_val
0.0,1.0
0.01,4.45
0.02,3.7955556233723957
0.03,3.2029629177517362
0.04,2.6511111789279513
0.05,2.077407497829861
0.07,1.4902621494250352
0.08,1.439880977977406
0.09,1.420416031760731
0.11,1.0284053004065226
0.12,0.7358823888442095
0.14,0.3517006692432222
0.15,0.34991395329854574
0.16,0.3340592268036633
0.17,0.3350969950358073
0.18,0.3166071653366089
0.19,0.31491861464102056
0.2,0.3027167197985527
0.21,0.30405069326425527
0.22,0.2855889671727231
0.23,0.2748571523030599
0.24,0.2063170252619563
0.25,0.20446836131892793
0.26,0.18268299102783203
0.27,0.17009837190869828
0.28,0.16808389936174664
0.29,0.17051991172458814
0.3,0.13032213379355037
0.31,0.122684734970776
0.32,0.12454359459154533
0.33,0.0867160650400015
0.34,0.0
1.0,0.0
