x_val,nn
0.0,1.0
0.006711409395973154,0.9932885906040269
0.013422818791946308,0.9865771812080537
0.020134228187919462,0.9798657718120806
0.026845637583892617,0.9731543624161074
0.03355704697986577,0.9664429530201343
0.040268456375838924,0.959731543624161
0.04697986577181208,0.9530201342281879
0.053691275167785234,0.9395973154362416
0.06040268456375839,0.912751677852349
0.06711409395973154,0.8859060402684564
0.0738255033557047,0.87248322147651
0.08053691275167785,0.8523489932885906
0.087248322147651,0.825503355704698
0.09395973154362416,0.8187919463087249
0.10067114093959731,0.8187919463087249
0.10738255033557047,0.8120805369127517
0.11409395973154363,0.8120805369127517
0.12080536912751678,0.8053691275167785
0.12751677852348994,0.7986577181208053
0.1342281879194631,0.7785234899328859
0.14093959731543623,0.7718120805369127
0.1476510067114094,0.6308724832214765
0.15436241610738255,0.6241610738255033
0.1610738255033557,0.6241610738255033
0.16778523489932887,0.610738255033557
0.174496644295302,0.6040268456375839
0.18120805369127516,0.5973154362416108
0.18791946308724833,0.5906040268456376
0.19463087248322147,0.5436241610738255
0.20134228187919462,0.5369127516778524
0.2080536912751678,0.5369127516778524
0.21476510067114093,0.5167785234899329
0.2214765100671141,0.5033557046979866
0.22818791946308725,0.40268456375838924
0.2348993288590604,0.38926174496644295
0.24161073825503357,0.20134228187919462
0.2483221476510067,0.18120805369127516
0.24932214765100671,0.0
1.0,0.0
