x_val,nn
0.0,1.0
0.006711409395973154,0.8993288590604027
0.0738255033557047,0.8657718120805369
0.08053691275167785,0.8120805369127517
0.087248322147651,0.7449664429530202
0.09395973154362416,0.7315436241610739
0.10067114093959731,0.6912751677852349
0.10738255033557047,0.6644295302013423
0.11409395973154363,0.6241610738255033
0.12080536912751678,0.5637583892617449
0.12751677852348994,0.35570469798657717
0.1342281879194631,0.2684563758389262
0.14093959731543623,0.16778523489932887
0.14193959731543623,0.0
1.0,0.0
