Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL,BimodalRL
0.7254901960784313,0.3333333333333333,0.803921568627451,0.8562091503267973,0.1895424836601307,0.6535947712418301,0.5228758169934641,0.5751633986928104,0.37254901960784315,0.38562091503267976,0.6013071895424836,0.45098039215686275,0.38562091503267976
