Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL,BimodalRL
0.33910489555299245,0.15416119868426673,0.31444341919774443,0.34865775983596053,0.14592502883506342,0.3671906318082789,0.20234931009440812,0.2646692297834166,0.2893392285018582,0.25392549873980097,0.2886557307018668,0.2775340680934684,0.15608505275748644
