Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL,BimodalRL
0.45767,0.47908999999999996,0.45428999999999997,0.47009,0.48800000000000004,0.49445,0.46683,0.4629,0.49045,0.46663,0.44782,0.47900000000000004,0.4750899999999999
