x_val,nn
0.0,1.0
0.0196078431372549,0.9411764705882353
0.032679738562091505,0.9281045751633987
0.05228758169934641,0.9084967320261438
0.10457516339869281,0.8562091503267973
0.1111111111111111,0.8235294117647058
0.11764705882352941,0.8104575163398693
0.12418300653594772,0.7973856209150327
0.13071895424836602,0.7777777777777778
0.13725490196078433,0.7712418300653595
0.1437908496732026,0.738562091503268
0.23529411764705882,0.7254901960784313
0.27450980392156865,0.5424836601307189
0.28104575163398693,0.5032679738562091
0.2875816993464052,0.48366013071895425
0.29411764705882354,0.46405228758169936
0.3006535947712418,0.30718954248366015
0.6339869281045751,0.1830065359477124
0.6349869281045751,0.0
1.0,0.0
