Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.92,1.0,0.88,0.56,1.0,1.0,0.78,0.78,0.68,0.58,0.34,1.0,1.0,0.98,0.38
