Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
1.0,1.0,0.54,0.56,1.0,,1.0,,0.98,1.0,
