Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.11904761904761904,0.5952380952380952,0.47619047619047616,0.6666666666666666,0.07142857142857142,0.30952380952380953,0.16666666666666666,0.4523809523809524,0.30952380952380953,0.5238095238095238,0.8571428571428571,0.5
0.11904761904761904,0.5952380952380952,0.47619047619047616,0.19047619047619047,0.3333333333333333,0.7857142857142857,0.4523809523809524,0.5,0.38095238095238093,0.8809523809523809,0.07142857142857142,0.5
0.47619047619047616,0.5952380952380952,0.47619047619047616,0.7142857142857143,0.30952380952380953,0.40476190476190477,0.2619047619047619,0.47619047619047616,0.30952380952380953,0.8571428571428571,0.2619047619047619,0.5
0.11904761904761904,0.5952380952380952,0.47619047619047616,0.7142857142857143,0.9523809523809523,0.8095238095238095,0.8809523809523809,0.38095238095238093,0.5952380952380952,0.9761904761904762,0.11904761904761904,0.5
0.2619047619047619,0.5952380952380952,0.47619047619047616,0.7380952380952381,0.9523809523809523,0.6190476190476191,0.21428571428571427,0.4523809523809524,0.7857142857142857,1.0,0.11904761904761904,0.5
0.11904761904761904,0.5952380952380952,0.47619047619047616,0.6666666666666666,0.9047619047619048,0.4523809523809524,0.8809523809523809,0.4523809523809524,0.2857142857142857,0.9285714285714286,0.2619047619047619,0.5
0.5714285714285714,0.5952380952380952,0.47619047619047616,0.2619047619047619,0.9523809523809523,0.8095238095238095,0.6428571428571429,0.4523809523809524,0.7857142857142857,0.7857142857142857,0.11904761904761904,0.5
0.38095238095238093,0.5952380952380952,0.47619047619047616,0.7619047619047619,0.7380952380952381,0.9285714285714286,0.11904761904761904,0.5238095238095238,0.8095238095238095,0.2619047619047619,0.11904761904761904,0.5
0.09523809523809523,0.5952380952380952,0.47619047619047616,0.35714285714285715,0.9047619047619048,0.9761904761904762,0.09523809523809523,0.38095238095238093,0.5,0.9523809523809523,0.11904761904761904,0.5
0.11904761904761904,0.5952380952380952,0.47619047619047616,0.7142857142857143,0.35714285714285715,0.6190476190476191,0.8809523809523809,0.5238095238095238,0.40476190476190477,0.9761904761904762,0.11904761904761904,0.5
