Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.06666950113378685,0.41077380952380954,0.2866479591836735,0.22825793650793652,0.053016439909297046,0.23391496598639455,0.08313321995464854,0.32542063492063494,0.22515192743764173,0.3450498866213152,0.18909467120181409,0.36313095238095244
0.06666950113378685,0.41077380952380954,0.2866479591836735,0.12703174603174602,0.234765306122449,0.382157596371882,0.30642970521541957,0.3274404761904762,0.2560119047619047,0.35550170068027204,0.04907199546485261,0.36313095238095244
0.27016043083900226,0.41077380952380954,0.2866479591836735,0.30592233560090704,0.19987755102040816,0.30138718820861676,0.2009875283446712,0.33222335600907027,0.2305136054421769,0.4348786848072563,0.1976218820861678,0.36313095238095244
0.06666950113378685,0.41077380952380954,0.2866479591836735,0.2923168934240363,0.3588554421768707,0.40258956916099775,0.2863049886621315,0.259437074829932,0.3024733560090703,0.3058509070294784,0.06578344671201813,0.36313095238095244
0.1976218820861678,0.41077380952380954,0.2866479591836735,0.30847335600907033,0.43340192743764167,0.37932312925170064,0.1443577097505669,0.32542063492063494,0.3730873015873016,0.47505668934240364,0.06666950113378685,0.36313095238095244
0.06607879818594105,0.41077380952380954,0.2866479591836735,0.25263435374149656,0.3480963718820862,0.2880770975056689,0.42037528344671204,0.3248537414965986,0.21492403628117918,0.3636978458049887,0.1976218820861678,0.36313095238095244
0.32517290249433106,0.41077380952380954,0.2866479591836735,0.20784977324263038,0.34299433106575966,0.42780442176870753,0.340514739229025,0.3248537414965986,0.35886734693877553,0.37533106575963726,0.06607879818594105,0.36313095238095244
0.265625283446712,0.41077380952380954,0.2866479591836735,0.2741763038548753,0.3932120181405896,0.41471825396825396,0.0703185941043084,0.3254444444444445,0.3759455782312925,0.21719160997732428,0.06666950113378685,0.36313095238095244
0.05984297052154195,0.41077380952380954,0.2866479591836735,0.16841496598639455,0.3364631519274376,0.41639512471655327,0.061248299319727896,0.25970861678004536,0.3461836734693877,0.4260442176870748,0.06666950113378685,0.36313095238095244
0.06666950113378685,0.41077380952380954,0.2866479591836735,0.2923168934240363,0.20018480725623583,0.4161950113378685,0.28573809523809524,0.32742857142857146,0.23365532879818596,0.4855561224489796,0.06578344671201813,0.36313095238095244
