Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.1545374965175037,0.2126567313371564,0.3302077247851949,0.19991524674168096,0.13887058688924445,,0.1545374965175037,,0.2126567313371564,0.13887058688924445,
