x_val,y_val
0.0,1.0
0.02,0.8347011117784144
0.03,0.7981034820053451
0.04,0.7534030360583936
0.05,0.6988057880877974
0.06,0.6988057880877974
0.07,0.6321205588285588
0.08,0.6248548052788052
0.09,0.6247703197724127
0.13,0.5506710358827788
0.14,0.5439555354451839
0.16,0.45118836390597344
0.17,0.32967995396436117
0.18,0.32555895453980666
0.19,0.3255067899901287
0.2,0.3127732896584964
0.21,0.29970904905851004
0.22,0.2949768009154809
0.23,0.29451409220816244
0.24,0.2940388778601057
0.25,0.28451831643499637
0.26,0.2793121832198057
0.27,0.2786027779980514
0.28,0.25903424954342624
0.29,0.26278836910202663
0.3,0.24725996547327042
0.31,0.24602981639131383
0.32,0.22478178679388217
0.33,0.21809596954565386
0.34,0.11612561130941795
0.35,0.11221429571363035
0.65,0.18126924692201826
0.66,0.18126924692201826
0.67,0.15861059105676598
0.68,0.1578796666740159
0.69,0.1571000139990825
0.7,0.1625172558611198
0.71,0.11653023016415458
0.72,0.0
1.0,0.0
