x_val,y_val
0.0,1.0
0.02,2.1972245773362196
0.03,2.0794415416798357
0.04,1.945910149055313
0.05,1.7917594692280547
0.06,1.7917594692280547
0.07,1.6094379124341005
0.08,1.6094379124341005
0.09,1.6094379124341005
0.13,1.3862943611198906
0.14,1.3862943611198906
0.16,1.0986122886681096
0.17,0.6931471805599453
0.18,0.6931471805599453
0.19,0.6931471805599453
0.2,0.6931471805599453
0.21,0.6931471805599453
0.22,0.6931471805599453
0.23,0.6931471805599453
0.24,0.6931471805599453
0.25,0.6931471805599453
0.26,0.6931471805599453
0.27,0.6931471805599453
0.28,0.6931471805599453
0.29,0.6931471805599453
0.3,0.6931471805599453
0.31,0.6931471805599453
0.32,0.6931471805599453
0.33,0.6931471805599453
0.34,0.3707947167874672
0.35,0.3829604307675954
0.65,-0.0
0.66,-0.0
0.67,-0.0
0.68,-0.0
0.69,-0.0
0.7,-0.0
0.71,-0.0
0.72,0.0
1.0,0.0
