x_val,y_val
0.0,1.0
0.01,3.784074232313368
0.02,3.751685667573736
0.03,3.732386502352628
0.04,3.6802683863146552
0.05,3.655620486237282
0.06,3.6394121955422793
0.07,3.2198041130514707
0.08,2.7829412123736215
0.09,2.7595238458542597
0.1,2.759638774825866
0.11,2.365060277732022
0.12,1.9771085072712726
0.13,1.9695121951219512
0.14,1.9695474130135995
0.15,1.5816872679157021
0.16,1.150000113028067
0.17,0.7469135331518856
0.18,0.7312500476837158
0.19,0.7223629046090042
0.2,0.7205128302940955
0.23,0.31798247287147924
0.24,0.31622222900390623
0.25,0.31666668041332346
0.26,0.31575341420630887
0.27,0.3166666825612386
0.28,0.30962441672741525
0.29,0.30452382223946706
0.3,0.30483091050300043
0.31,0.30269605973187613
0.32,0.30223880597014924
0.33,0.30252526023171167
0.34,0.3041025601900541
0.35,0.3044270873069763
0.36,0.30529100932772196
0.37,0.30698923910817794
0.38,0.30835286124807887
0.39,0.295714282989502
0.4,0.2945116980601165
0.41,0.2885611303921404
0.42,0.2868984289336623
0.43,0.28845017296927317
0.44,0.2885432156649503
0.45,0.23646451808788158
0.46,0.23434478831741046
0.47,0.22903693639315093
0.48,0.22963740778904335
0.49,0.23423015873015868
0.5,0.23492873339812112
0.51,0.21792328042328044
0.52,0.22255994596420128
0.53,0.21709799861973778
0.54,0.19692239858906527
0.55,0.20139790764790766
0.56,0.20608157991878925
0.57,0.18557256235827665
0.58,0.1900987224157956
0.59,0.1836011904761905
0.6,0.18830891330891333
0.61,0.15156641604010024
0.62,0.0
1.0,0.0
