x_val,nn
0.0,1.0
0.006535947712418301,0.9673202614379085
0.013071895424836602,0.9607843137254902
0.0196078431372549,0.954248366013072
0.026143790849673203,0.9477124183006536
0.032679738562091505,0.9411764705882353
0.0392156862745098,0.934640522875817
0.0457516339869281,0.9215686274509803
0.05228758169934641,0.9019607843137255
0.058823529411764705,0.8954248366013072
0.06535947712418301,0.8888888888888888
0.0718954248366013,0.8823529411764706
0.13071895424836602,0.869281045751634
0.13725490196078433,0.8627450980392157
0.1437908496732026,0.8169934640522876
0.1503267973856209,0.7777777777777778
0.1568627450980392,0.7712418300653595
0.16339869281045752,0.7647058823529411
0.16993464052287582,0.7581699346405228
0.17647058823529413,0.7516339869281046
0.1830065359477124,0.7516339869281046
0.1895424836601307,0.738562091503268
0.19607843137254902,0.7189542483660131
0.20261437908496732,0.7124183006535948
0.20915032679738563,0.6928104575163399
0.21568627450980393,0.6862745098039216
0.2222222222222222,0.6862745098039216
0.28104575163398693,0.6797385620915033
0.2875816993464052,0.673202614379085
0.29411764705882354,0.673202614379085
0.3006535947712418,0.6666666666666666
0.30718954248366015,0.6601307189542484
0.3202614379084967,0.6535947712418301
0.32679738562091504,0.6405228758169934
0.3333333333333333,0.5294117647058824
0.33986928104575165,0.5228758169934641
0.3464052287581699,0.5163398692810458
0.35294117647058826,0.49673202614379086
0.35947712418300654,0.47058823529411764
0.3660130718954248,0.45098039215686275
0.48366013071895425,0.38562091503267976
0.49673202614379086,0.24183006535947713
0.5228758169934641,0.13725490196078433
0.5238758169934641,0.0
1.0,0.0
