Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.38578680203045684,0.41116751269035534,0.7157360406091371,0.7309644670050761,0.3604060913705584,0.6345177664974619,0.6345177664974619,0.6802030456852792,0.6548223350253807,0.5329949238578681,0.6243654822335025,0.25888324873096447
0.39086294416243655,0.5786802030456852,0.6903553299492385,0.7563451776649747,0.6903553299492385,0.6649746192893401,0.700507614213198,0.6395939086294417,0.5685279187817259,0.6294416243654822,0.5025380710659898,0.467005076142132
0.29441624365482233,0.37055837563451777,0.7208121827411168,0.8934010152284264,0.6548223350253807,0.6598984771573604,0.7360406091370558,0.6243654822335025,0.5025380710659898,0.4263959390862944,0.5431472081218274,0.5431472081218274
0.5989847715736041,0.4467005076142132,0.6954314720812182,0.766497461928934,0.6598984771573604,0.5329949238578681,0.5228426395939086,0.6802030456852792,0.7411167512690355,0.6751269035532995,0.38578680203045684,0.5989847715736041
0.5583756345177665,0.5634517766497462,0.751269035532995,0.6598984771573604,0.7715736040609137,0.6142131979695431,0.6852791878172588,0.5329949238578681,0.5786802030456852,0.6395939086294417,0.4873096446700508,0.3248730964467005
0.38578680203045684,0.45685279187817257,0.7309644670050761,0.7360406091370558,0.5989847715736041,0.6649746192893401,0.4873096446700508,0.5989847715736041,0.6395939086294417,0.7157360406091371,0.5939086294416244,0.3197969543147208
0.5126903553299492,0.5888324873096447,0.6446700507614214,0.7309644670050761,0.9441624365482234,0.5888324873096447,0.649746192893401,0.6700507614213198,0.700507614213198,0.47715736040609136,0.4263959390862944,0.4416243654822335
0.350253807106599,0.5431472081218274,0.700507614213198,0.7715736040609137,0.5989847715736041,0.7157360406091371,0.48223350253807107,0.40609137055837563,0.7614213197969543,0.5025380710659898,0.5532994923857868,0.4873096446700508
0.5989847715736041,0.5380710659898477,0.6243654822335025,0.6091370558375635,0.9187817258883249,0.5786802030456852,0.6649746192893401,0.45685279187817257,0.5532994923857868,0.49238578680203043,0.6548223350253807,0.47715736040609136
0.5736040609137056,0.350253807106599,0.7715736040609137,0.6345177664974619,0.9137055837563451,0.6548223350253807,0.5888324873096447,0.5228426395939086,0.3756345177664975,0.4467005076142132,0.649746192893401,0.4416243654822335
