Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.1468761939829326,0.10436055420915948,0.3302077247851949,0.2428116070378539,0.13887058688924445,,0.1468761939829326,,0.10619262567677343,0.13887058688924445,
