Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.09950000000000002,0.4990000000000001,0.43185000000000007,0.48950000000000005,0.0905,,0.09950000000000002,,0.49574999999999997,0.0905,
