Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.15695573351472494,0.1818048000126049,0.8724095060084219,0.5786001594256938,0.13301827480081468,,0.15695573351472494,,0.19161309254272219,0.13301827480081468,
