Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.14299693616858464,0.31197978535559223,1.0699141430135521,0.35515674939038144,0.13953120026578492,,0.14299693616858464,,0.2634594827163961,0.13953120026578492,
