Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.468964,0.47830300000000003,0.473644,0.463654,0.47280700000000003,0.46596800000000005,0.457966,0.474084,0.470183,0.47128400000000004,0.463462,0.479451
0.469045,0.47020599999999996,0.473371,0.46325999999999995,0.471258,0.473816,0.46701400000000004,0.469435,0.472278,0.476136,0.46875000000000006,0.475866
0.464734,0.47311600000000004,0.473302,0.46556600000000004,0.477341,0.473394,0.47347,0.470112,0.469705,0.467348,0.475198,0.47510399999999997
0.47338199999999997,0.475122,0.47452,0.46374699999999996,0.4732660000000001,0.47520199999999996,0.467689,0.47442,0.4678,0.47111899999999995,0.46801699999999996,0.477006
0.46425099999999997,0.476848,0.474441,0.470281,0.471568,0.47671300000000005,0.46792700000000004,0.472458,0.47441000000000005,0.474502,0.46678400000000003,0.47524200000000005
0.473426,0.476297,0.473953,0.46451200000000004,0.465086,0.473998,0.46465,0.477453,0.47869,0.47482199999999997,0.46836,0.477318
0.468542,0.47450800000000004,0.47831,0.471052,0.473996,0.47009199999999995,0.469726,0.476735,0.47218800000000005,0.47461,0.467398,0.476773
0.469467,0.476154,0.475428,0.46762800000000004,0.47415,0.46678,0.46557499999999996,0.47549600000000003,0.467379,0.46672800000000003,0.469002,0.475496
0.472705,0.472538,0.476761,0.45734,0.471668,0.46105399999999996,0.46142600000000006,0.472703,0.470944,0.457304,0.47383800000000004,0.469815
0.469879,0.479475,0.475346,0.464372,0.469492,0.47044600000000003,0.44874,0.47265599999999997,0.473777,0.471525,0.47636,0.47992700000000005
0.470531,0.47841,0.474364,0.46726,0.47345600000000004,0.472828,0.47193,0.469552,0.47388399999999997,0.468788,0.461346,0.47806100000000007
0.469688,0.480336,0.475612,0.465016,0.47568000000000005,0.4732600000000001,0.46537799999999996,0.47124999999999995,0.47450200000000003,0.46800600000000003,0.472993,0.478391
0.471053,0.47783000000000003,0.478649,0.46729400000000004,0.474567,0.47418000000000005,0.466617,0.476077,0.474866,0.472341,0.469066,0.478295
0.47244200000000003,0.472862,0.47754300000000005,0.46857600000000005,0.47333200000000003,0.47256300000000007,0.467758,0.468561,0.460738,0.475233,0.465318,0.478788
0.47616200000000003,0.47896900000000003,0.474899,0.461101,0.46793,0.471096,0.474962,0.472948,0.475494,0.47329,0.460938,0.475212
0.472105,0.475414,0.47585,0.465738,0.46871199999999996,0.472091,0.472294,0.469394,0.472634,0.47040200000000004,0.47759,0.473852
0.47246,0.477036,0.473207,0.459362,0.471501,0.466379,0.470491,0.47388600000000003,0.47209200000000007,0.46890200000000004,0.47561600000000004,0.478148
0.468816,0.472521,0.474016,0.464245,0.472893,0.476209,0.46798799999999996,0.47315,0.47126500000000004,0.458968,0.472102,0.476248
0.46217600000000003,0.478111,0.47750000000000004,0.46791600000000005,0.47448,0.4732840000000001,0.46805800000000003,0.46813600000000005,0.454831,0.47403000000000006,0.472124,0.47535099999999997
0.474382,0.47747799999999996,0.478202,0.47089600000000004,0.471211,0.47650200000000004,0.464777,0.47592500000000004,0.461728,0.47154,0.472533,0.473753
0.46860599999999997,0.47649500000000006,0.45938000000000007,0.473306,0.46232,0.464788,0.473507,0.471813,0.473648,0.465642,0.472568,0.472168
0.468444,0.47276999999999997,0.47495,0.45709,0.467361,0.460985,0.47175800000000007,0.464842,0.471754,0.463694,0.475434,0.47493799999999997
0.465205,0.47829,0.47778699999999996,0.47028400000000004,0.46806,0.46944199999999997,0.46890600000000004,0.470835,0.472339,0.46462000000000003,0.469893,0.476317
0.466864,0.47369300000000003,0.473558,0.463958,0.472644,0.469935,0.47021999999999997,0.470338,0.473316,0.47206099999999995,0.47055400000000003,0.469433
0.46728600000000003,0.47365500000000005,0.47232599999999997,0.467588,0.47733600000000004,0.474307,0.46756200000000003,0.460877,0.467327,0.473798,0.477676,0.47576
