Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.5,0.3895,0.3751,0.3984000000000001,0.5,,0.5,,0.3895,0.5,
