Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.45637345270378094,0.5081971679298325,0.8798479700087358,0.665736327514177,0.35447594790988496,,0.45637345270378094,,0.772603672390793,0.37800557030571835,
