Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.4473981477628822,0.5288722478531579,0.8798479700087358,0.594791517085546,0.37128004031711154,,0.4473981477628822,,0.5288722478531579,0.36122037506103516,
