x_val,nn
0.0,1.0
0.006329113924050633,0.9936708860759493
0.012658227848101266,0.9873417721518988
0.0189873417721519,0.9810126582278481
0.02531645569620253,0.9746835443037974
0.03164556962025317,0.9683544303797469
0.0379746835443038,0.930379746835443
0.04430379746835443,0.9240506329113924
0.05063291139240506,0.9177215189873418
0.056962025316455694,0.9113924050632911
0.06329113924050633,0.9050632911392406
0.06962025316455696,0.8987341772151899
0.0759493670886076,0.879746835443038
0.08227848101265822,0.8734177215189873
0.08860759493670886,0.8734177215189873
0.0949367088607595,0.7848101265822784
0.10126582278481013,0.7721518987341772
0.10759493670886076,0.7088607594936709
0.11392405063291139,0.7025316455696202
0.12025316455696203,0.6962025316455697
0.12658227848101267,0.689873417721519
0.13291139240506328,0.6835443037974683
0.13924050632911392,0.6518987341772152
0.14556962025316456,0.6518987341772152
0.1518987341772152,0.6139240506329114
0.15822784810126583,0.5949367088607594
0.16455696202531644,0.5759493670886076
0.17088607594936708,0.5759493670886076
0.17721518987341772,0.569620253164557
0.18354430379746836,0.5632911392405063
0.189873417721519,0.5569620253164557
0.1962025316455696,0.5506329113924051
0.2721518987341772,0.5379746835443038
0.27848101265822783,0.5316455696202531
0.2848101265822785,0.5126582278481012
0.31645569620253167,0.5126582278481012
0.3227848101265823,0.5063291139240507
0.3291139240506329,0.5063291139240507
0.33544303797468356,0.4936708860759494
0.34177215189873417,0.4873417721518987
0.3670886075949367,0.46835443037974683
0.37341772151898733,0.44936708860759494
0.379746835443038,0.44936708860759494
0.3860759493670886,0.44936708860759494
0.3987341772151899,0.4430379746835443
0.4050632911392405,0.4430379746835443
0.41139240506329117,0.43670886075949367
0.4177215189873418,0.4240506329113924
0.4240506329113924,0.41139240506329117
0.43037974683544306,0.41139240506329117
0.4936708860759494,0.3670886075949367
0.5,0.3670886075949367
0.5063291139240507,0.3670886075949367
0.5126582278481012,0.36075949367088606
0.5189873417721519,0.36075949367088606
0.5253164556962026,0.36075949367088606
0.5316455696202531,0.35443037974683544
0.5379746835443038,0.34810126582278483
0.5443037974683544,0.33544303797468356
0.5886075949367089,0.33544303797468356
0.5949367088607594,0.3291139240506329
0.6708860759493671,0.25316455696202533
0.6772151898734177,0.24050632911392406
0.6835443037974683,0.24050632911392406
0.7341772151898734,0.1962025316455696
0.7351772151898734,0.0
1.0,0.0
