x_val,y_val
0.0,1.0
0.01,4.320370483398437
0.02,3.691667005750868
0.03,3.616854206899579
0.04,3.038389741704705
0.07,2.565900429911997
0.08,2.518217219862827
0.1,2.0823529411764707
0.11,1.6129412482766543
0.12,1.117843179141774
0.13,0.7036414651309743
0.14,0.6895975385393415
0.15,0.6882673975933029
0.16,0.6799071242169636
0.17,0.664682553138262
0.18,0.6256994247436524
0.19,0.6232821307604826
0.23,0.32380952333149154
0.24,0.3147936503092448
0.25,0.3096203675141206
0.26,0.3020439147949219
0.27,0.28737923834058976
0.28,0.27992447329239106
1.0,0.0
