x_val,y_val
0.0,1.0
0.03,0.97
0.04,0.96
0.05,0.95
0.06,0.94
0.07,0.93
0.08,0.91
0.09,0.89
0.1,0.88
0.11,0.86
0.12,0.84
0.13,0.83
0.14,0.81
0.15,0.8
0.22,0.78
0.24,0.76
0.26,0.74
0.27,0.73
0.28,0.71
0.33,0.67
0.34,0.66
0.35,0.65
0.36,0.6
0.37,0.58
0.46,0.54
0.47,0.52
0.48,0.48
0.49,0.46
0.5,0.25
0.51,0.24
0.52,0.24
0.53,0.23
0.54,0.13
0.55,0.0
1.0,0.0
