x_val,y_val
0.0,1.0
0.01,0.8646647167633863
0.02,0.8347011117784144
0.03,0.8347011117784144
0.04,0.8347011117784144
0.05,0.7981034820053451
0.06,0.7981034820053451
0.07,0.798103482005345
0.08,0.798103482005345
0.09,0.798103482005345
0.1,0.753403036058394
0.11,0.753403036058394
0.12,0.753403036058394
0.13,0.753403036058394
0.14,0.753403036058394
0.15,0.6988057880877976
0.16,0.6988057880877976
0.17,0.6988057880877976
0.18,0.6988057880877976
0.19,0.6988057880877977
0.2,0.6988057880877977
0.21,0.6988057880877977
0.22,0.6988057880877977
0.23,0.6988057880877977
0.24,0.6988057880877978
0.25,0.6988057880877978
0.26,0.6988057880877978
0.27,0.6988057880877978
0.28,0.6988057880877978
0.29,0.6988057880877979
0.3,0.6988057880877979
0.31,0.6988057880877979
0.32,0.698805788087798
0.33,0.6321205588285579
0.34,0.6321205588285579
0.36,0.5506710358827788
0.37,0.5506710358827788
0.38,0.44653458602694013
0.39,0.4464529408009922
0.4,0.4463683796741175
0.41,0.4462807435971747
0.42,0.4461898617396043
0.43,0.4460955503779747
0.44,0.43732091235039827
0.45,0.43704900153558307
0.46,0.32011814074422645
0.47,0.28628219006990124
0.48,0.28537806998876664
0.49,0.2704065425014408
0.5,0.25478407903640515
0.51,0.2238148414633963
0.52,0.22890154240574623
0.53,0.22655785841601103
0.54,0.2241025704267646
0.55,0.22956848677863692
0.56,0.23530769894810283
0.57,0.22443456538449724
0.58,0.1349070672733533
0.59,0.0
1.0,0.0
