x_val,y_val
0.0,1.0
0.01,0.8646647167633863
0.02,0.8347011117784144
0.03,0.8347011117784144
0.04,0.8347011117784144
0.05,0.8347011117784144
0.06,0.7981034820053451
0.07,0.753403036058394
0.08,0.6988057880877975
0.09,0.6321205588285587
0.1,0.5506710358827788
0.11,0.5506710358827788
0.12,0.5506710358827788
0.13,0.5506710358827788
0.14,0.5506710358827788
0.15,0.5506710358827788
0.16,0.5506710358827788
0.17,0.5506710358827788
0.18,0.5506710358827788
0.19,0.5506710358827788
0.2,0.4511883639059736
0.21,0.45118836390597367
0.22,0.4511883639059737
0.23,0.4511883639059738
0.24,0.4511883639059738
0.25,0.32967995396436106
0.26,0.32967995396436106
0.27,0.329679953964361
0.28,0.329679953964361
0.29,0.329679953964361
0.3,0.32967995396436095
0.31,0.32967995396436095
0.32,0.3246848031467191
0.33,0.3246079546726015
0.34,0.32452870468366773
0.35,0.32444693882206943
0.36,0.3243625353520324
0.37,0.32427536455510897
0.38,0.3241852880649548
0.39,0.31850436230455187
0.4,0.31831167968972757
0.41,0.3181122362814007
0.42,0.31201852785912704
0.43,0.31169741102085
0.44,0.31136440096634055
0.45,0.3047984480047861
0.46,0.2979799583908643
0.47,0.2973583898502075
0.48,0.2967119585679244
0.49,0.2960391423353441
0.5,0.1623870337009747
0.51,0.1619852844835057
0.52,0.1615660679087554
0.53,0.1450153975376146
0.54,0.1359519351915137
0.55,0.13489804422103685
0.56,0.0690549512083879
0.5700000000000001,0.0
1.0,0.0
