x_val,y_val
0.0,1.0
0.01,0.8646647167633863
0.02,0.8646647167633863
0.03,0.8646647167633863
0.04,0.8646647167633863
0.05,0.8646647167633864
0.06,0.8646647167633864
0.07,0.8646647167633864
0.08,0.8646647167633864
0.09,0.8646647167633864
0.1,0.8646647167633864
0.11,0.8646647167633864
0.12,0.8646647167633864
0.13,0.8646647167633864
0.14,0.8646647167633864
0.15,0.8347011117784144
0.16,0.8347011117784144
0.17,0.8347011117784144
0.18,0.8347011117784144
0.19,0.8347011117784144
0.2,0.8347011117784143
0.21,0.7981034820053451
0.22,0.7981034820053451
0.23,0.7981034820053451
0.24,0.7981034820053451
0.25,0.7981034820053451
0.26,0.7981034820053451
0.27,0.7981034820053451
0.28,0.7981034820053451
0.29,0.7981034820053451
0.3,0.7981034820053451
0.31,0.7981034820053451
0.32,0.7981034820053451
0.33,0.7981034820053451
0.34,0.7981034820053451
0.35,0.7981034820053451
0.36,0.7981034820053451
0.37,0.7981034820053451
0.38,0.7981034820053451
0.39,0.753403036058394
0.4,0.753403036058394
0.41,0.753403036058394
0.42,0.753403036058394
0.43,0.753403036058394
0.44,0.753403036058394
0.45,0.7220112428892942
0.46,0.7213433323963346
0.47,0.6684229277361553
0.5,0.6321205588285573
0.51,0.6321205588285573
0.52,0.6321205588285573
0.53,0.6321205588285573
0.54,0.6321205588285573
0.55,0.6321205588285573
0.56,0.6321205588285573
0.57,0.5506710358827788
0.58,0.5071970067341384
0.59,0.5060220329733642
0.6,0.5047817828925472
0.61,0.41251507557117606
0.62,0.42464787191150477
0.63,0.43751598924215646
0.64,0.42298909116185046
0.65,0.39297051049875137
0.66,0.3910299153851773
0.67,0.40451370557087307
0.68,0.38673288334797756
0.69,0.40105632347197673
0.7,0.3297145736235962
0.71,0.3248556220123011
0.72,0.3383912729294803
0.73,0.3531039369698925
0.74,0.3691541159230694
0.75,0.3867328833479775
0.76,0.3383912729294803
0.77,0.0
1.0,0.0
