x_val,y_val
0.0,1.0
0.01,0.8347011117784144
0.02,0.7981034820053451
0.03,0.7534030360583936
0.04,0.7534030360583936
0.05,0.6988057880877974
0.06,0.6988057880877974
0.07,0.6988057880877975
0.08,0.6321205588285588
0.09,0.6321205588285587
0.1,0.6321205588285587
0.11,0.6321205588285587
0.12,0.5506710358827788
0.13,0.5506710358827788
0.14,0.4511883639059734
0.15,0.45118836390597344
0.16,0.45118836390597344
0.17,0.4511883639059735
0.18,0.45118836390597356
0.19,0.45118836390597356
0.2,0.4511883639059736
0.21,0.45118836390597367
0.22,0.4511883639059737
0.23,0.4511883639059738
0.24,0.4511883639059738
0.25,0.45118836390597383
0.26,0.4511883639059739
0.27,0.4511883639059739
0.28,0.4511883639059739
0.29,0.4511883639059739
0.3,0.4511883639059739
0.31,0.4511883639059739
0.32,0.32967995396436095
0.33,0.3296799539643609
0.34,0.3296799539643609
0.35,0.32444693882206943
0.36,0.3243625353520324
0.37,0.3134661857366053
0.38,0.3131959562661427
0.39,0.31291656647464744
0.4,0.312627542552411
0.41,0.3123283774399206
0.42,0.31201852785912704
0.43,0.3057032300396798
0.48,0.18126924692201818
0.49,0.17764386198357784
0.5,0.011098117158490909
0.51,0.011329327932626136
0.52,0.011570377463107543
0.53,0.011821907407957707
0.54,0.012084616461467879
0.55,0.012359266835592148
0.56,0.012646691645722198
0.57,0.012947803351572727
0.58,0.013263603433318403
0.59,0.013595193519151363
0.6,0.01394378822477063
0.61,0.01431073002015933
0.62,0.0
1.0,0.0
