x_val,nn
0.0,1.0
0.006535947712418301,0.9934640522875817
0.013071895424836602,0.9607843137254902
0.0196078431372549,0.954248366013072
0.026143790849673203,0.9477124183006536
0.032679738562091505,0.9411764705882353
0.0392156862745098,0.934640522875817
0.08496732026143791,0.9150326797385621
0.0915032679738562,0.9084967320261438
0.09803921568627451,0.9019607843137255
0.10457516339869281,0.8954248366013072
0.1111111111111111,0.8888888888888888
0.11764705882352941,0.8758169934640523
0.12418300653594772,0.869281045751634
0.13071895424836602,0.8627450980392157
0.13725490196078433,0.8562091503267973
0.1437908496732026,0.8431372549019608
0.16339869281045752,0.8300653594771242
0.16993464052287582,0.6928104575163399
0.17647058823529413,0.6666666666666666
0.1830065359477124,0.6535947712418301
0.1895424836601307,0.6209150326797386
0.19607843137254902,0.6078431372549019
0.20261437908496732,0.5882352941176471
0.20915032679738563,0.5882352941176471
0.21568627450980393,0.5686274509803921
0.2222222222222222,0.5620915032679739
0.22875816993464052,0.5555555555555556
0.23529411764705882,0.5490196078431373
0.3006535947712418,0.5424836601307189
0.30718954248366015,0.5359477124183006
0.3137254901960784,0.5359477124183006
0.32679738562091504,0.5228758169934641
0.3333333333333333,0.5228758169934641
0.33986928104575165,0.5163398692810458
0.3464052287581699,0.5032679738562091
0.35294117647058826,0.49673202614379086
0.35947712418300654,0.3464052287581699
0.3660130718954248,0.33986928104575165
0.37254901960784315,0.33986928104575165
0.3790849673202614,0.21568627450980393
0.38562091503267976,0.21568627450980393
0.39215686274509803,0.21568627450980393
0.5359477124183006,0.17647058823529413
0.5369477124183006,0.0
1.0,0.0
