Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.6666666666666666,0.7857142857142857,0.8571428571428571,1.0,0.8095238095238095,0.5476190476190477,0.7619047619047619,0.8333333333333334,0.7857142857142857,0.7380952380952381,0.7380952380952381,0.8095238095238095
0.6666666666666666,0.7857142857142857,0.8571428571428571,1.0,0.7857142857142857,0.5238095238095238,0.7857142857142857,0.8095238095238095,0.7857142857142857,0.7380952380952381,0.7380952380952381,0.8095238095238095
0.6904761904761905,0.7857142857142857,0.9047619047619048,1.0,0.7857142857142857,0.7857142857142857,0.7619047619047619,0.8333333333333334,0.5952380952380952,0.5952380952380952,0.7380952380952381,0.8095238095238095
0.9523809523809523,0.8095238095238095,0.7619047619047619,1.0,0.9761904761904762,0.7380952380952381,0.6428571428571429,0.8095238095238095,0.6428571428571429,0.5952380952380952,0.6666666666666666,0.8333333333333334
0.5238095238095238,1.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.5,0.7619047619047619,0.8095238095238095,0.5952380952380952,0.5714285714285714,0.6904761904761905,0.8095238095238095
0.7619047619047619,0.8333333333333334,0.9047619047619048,0.6666666666666666,0.7380952380952381,0.7380952380952381,0.6428571428571429,0.8095238095238095,0.9285714285714286,0.7857142857142857,0.7619047619047619,0.8095238095238095
0.9761904761904762,0.8333333333333334,0.9761904761904762,0.6428571428571429,0.7857142857142857,0.8095238095238095,0.9285714285714286,0.7857142857142857,0.9523809523809523,0.9047619047619048,0.6666666666666666,0.7857142857142857
0.9761904761904762,0.6904761904761905,0.9285714285714286,0.7380952380952381,0.7619047619047619,0.7619047619047619,0.6904761904761905,0.7380952380952381,0.8095238095238095,0.7142857142857143,0.5952380952380952,0.7619047619047619
1.0,0.7619047619047619,0.8095238095238095,0.6428571428571429,0.6666666666666666,0.5238095238095238,0.9047619047619048,0.8571428571428571,0.7857142857142857,0.5952380952380952,0.6666666666666666,0.7857142857142857
0.8095238095238095,0.8095238095238095,0.8095238095238095,0.5476190476190477,0.7619047619047619,1.0,0.8333333333333334,0.5952380952380952,0.6428571428571429,0.6904761904761905,0.7857142857142857,0.8095238095238095
