x_val,nn
0.0,1.0
0.002,0.998
0.004,0.996
0.006,0.994
0.008,0.992
0.01,0.99
0.012,0.988
0.014,0.986
0.016,0.984
0.018,0.982
0.02,0.98
0.022,0.978
0.024,0.976
0.026,0.974
0.028,0.972
0.03,0.97
0.032,0.968
0.034,0.966
0.036,0.964
0.038,0.962
0.04,0.96
0.042,0.958
0.044,0.954
0.046,0.952
0.048,0.95
0.05,0.948
0.052,0.946
0.054,0.944
0.056,0.94
0.058,0.938
0.064,0.936
0.066,0.934
0.068,0.932
0.07,0.93
0.072,0.928
0.074,0.926
0.076,0.924
0.078,0.922
0.08,0.92
0.082,0.918
0.084,0.916
0.086,0.914
0.088,0.912
0.09,0.91
0.092,0.908
0.094,0.906
0.096,0.904
0.098,0.902
0.1,0.9
0.102,0.898
0.104,0.896
0.106,0.894
0.108,0.892
0.11,0.89
0.112,0.888
0.114,0.886
0.116,0.884
0.118,0.882
0.12,0.88
0.122,0.878
0.124,0.876
0.126,0.874
0.128,0.872
0.13,0.87
0.132,0.868
0.134,0.866
0.136,0.862
0.14,0.86
0.142,0.858
0.144,0.856
0.146,0.854
0.148,0.852
0.15,0.85
0.152,0.848
0.154,0.844
0.156,0.842
0.158,0.84
0.16,0.838
0.162,0.836
0.164,0.834
0.166,0.832
0.168,0.83
0.17,0.828
0.172,0.824
0.174,0.822
0.18,0.82
0.182,0.818
0.184,0.816
0.186,0.814
0.188,0.812
0.19,0.81
0.192,0.806
0.194,0.802
0.196,0.8
0.202,0.798
0.204,0.796
0.206,0.792
0.208,0.79
0.21,0.786
0.212,0.784
0.214,0.78
0.216,0.778
0.218,0.774
0.22,0.772
0.222,0.77
0.224,0.764
0.238,0.762
0.24,0.76
0.242,0.758
0.244,0.756
0.246,0.752
0.248,0.75
0.25,0.748
0.252,0.746
0.254,0.744
0.256,0.742
0.26,0.738
0.262,0.736
0.264,0.734
0.266,0.732
0.268,0.72
0.27,0.718
0.272,0.718
0.284,0.714
0.286,0.712
0.288,0.71
0.29,0.708
0.292,0.706
0.294,0.704
0.296,0.702
0.298,0.698
0.3,0.694
0.302,0.684
0.304,0.68
0.306,0.676
0.308,0.674
0.31,0.672
0.312,0.668
0.314,0.66
0.316,0.656
0.318,0.652
0.32,0.64
0.354,0.638
0.356,0.634
0.358,0.632
0.36,0.628
0.362,0.622
0.37,0.622
0.382,0.61
0.384,0.6
0.386,0.598
0.388,0.592
0.4,0.59
0.402,0.588
0.404,0.58
0.406,0.58
0.408,0.576
0.41,0.57
0.412,0.568
0.414,0.564
0.416,0.56
0.418,0.556
0.42,0.548
0.422,0.54
0.424,0.538
0.426,0.536
0.428,0.534
0.43,0.532
0.432,0.524
0.434,0.522
0.436,0.518
0.438,0.506
0.44,0.506
0.442,0.5
0.488,0.494
0.49,0.482
0.492,0.48
0.494,0.478
0.496,0.478
0.498,0.476
0.5,0.464
0.502,0.458
0.504,0.454
0.506,0.45
0.508,0.44
0.51,0.434
0.512,0.426
0.514,0.422
0.55,0.418
0.552,0.406
0.554,0.398
0.556,0.388
0.558,0.384
0.56,0.38
0.562,0.37
0.564,0.35
0.566,0.346
0.568,0.34
0.57,0.338
0.572,0.322
0.574,0.316
0.576,0.31
0.578,0.306
0.632,0.304
0.634,0.302
0.636,0.294
0.638,0.292
0.646,0.292
0.65,0.292
0.652,0.278
0.654,0.274
0.656,0.27
0.658,0.268
0.678,0.264
0.68,0.258
0.682,0.248
0.684,0.228
0.686,0.224
0.71,0.224
0.716,0.218
0.718,0.208
0.72,0.208
0.734,0.208
0.736,0.208
0.738,0.198
0.739,0.0
1.0,0.0
