x_val,nn
0.0,1.0
0.002,0.998
0.004,0.996
0.006,0.992
0.008,0.99
0.01,0.986
0.012,0.984
0.014,0.982
0.02,0.98
0.022,0.976
0.024,0.974
0.026,0.972
0.028,0.97
0.032,0.968
0.034,0.962
0.036,0.96
0.038,0.958
0.048,0.952
0.05,0.948
0.052,0.946
0.054,0.944
0.056,0.938
0.058,0.936
0.06,0.93
0.062,0.928
0.064,0.924
0.066,0.922
0.068,0.918
0.07,0.914
0.072,0.912
0.074,0.91
0.076,0.908
0.078,0.904
0.08,0.902
0.082,0.9
0.084,0.896
0.086,0.894
0.104,0.89
0.106,0.888
0.108,0.886
0.11,0.884
0.112,0.88
0.114,0.876
0.116,0.872
0.118,0.87
0.12,0.866
0.122,0.864
0.13,0.862
0.132,0.858
0.142,0.85
0.144,0.848
0.146,0.846
0.148,0.842
0.15,0.84
0.152,0.836
0.154,0.832
0.156,0.824
0.158,0.822
0.16,0.818
0.162,0.812
0.164,0.804
0.166,0.8
0.168,0.796
0.17,0.79
0.172,0.788
0.174,0.784
0.21,0.78
0.212,0.778
0.214,0.776
0.216,0.774
0.218,0.762
0.22,0.758
0.222,0.756
0.224,0.752
0.226,0.748
0.246,0.744
0.248,0.742
0.25,0.732
0.252,0.73
0.254,0.728
0.256,0.722
0.258,0.716
0.26,0.712
0.28,0.706
0.282,0.702
0.284,0.692
0.286,0.686
0.288,0.68
0.29,0.67
0.292,0.664
0.312,0.662
0.322,0.652
0.324,0.642
0.326,0.638
0.328,0.63
0.33,0.604
0.332,0.602
0.376,0.596
0.378,0.586
0.38,0.582
0.382,0.576
0.384,0.572
0.386,0.548
0.388,0.546
0.39,0.542
0.426,0.542
0.428,0.53
0.43,0.526
0.432,0.522
0.434,0.518
0.436,0.51
0.438,0.506
0.44,0.502
0.442,0.498
0.444,0.496
0.446,0.486
0.448,0.482
0.45,0.474
0.452,0.456
0.454,0.44
0.456,0.432
0.458,0.428
0.46,0.406
0.462,0.394
0.464,0.394
0.466,0.33
0.468,0.328
0.47,0.318
0.472,0.238
0.474,0.238
0.592,0.238
0.594,0.238
0.596,0.238
0.598,0.232
0.6,0.232
0.602,0.186
0.603,0.0
1.0,0.0
