x_val,nn
0.0,1.0
0.002,0.998
0.004,0.996
0.006,0.994
0.008,0.992
0.01,0.99
0.012,0.988
0.014,0.986
0.016,0.984
0.018,0.982
0.02,0.98
0.022,0.978
0.024,0.976
0.026,0.974
0.028,0.972
0.03,0.97
0.032,0.968
0.034,0.966
0.036,0.964
0.038,0.962
0.04,0.96
0.042,0.958
0.044,0.956
0.046,0.954
0.048,0.952
0.05,0.95
0.052,0.948
0.054,0.946
0.056,0.944
0.058,0.942
0.06,0.94
0.062,0.938
0.064,0.936
0.066,0.934
0.068,0.932
0.07,0.93
0.072,0.928
0.074,0.926
0.076,0.924
0.078,0.922
0.08,0.92
0.082,0.918
0.084,0.916
0.086,0.914
0.088,0.912
0.09,0.91
0.092,0.908
0.094,0.906
0.096,0.904
0.098,0.902
0.1,0.9
0.102,0.898
0.104,0.896
0.106,0.894
0.108,0.89
0.11,0.888
0.112,0.886
0.114,0.884
0.116,0.882
0.118,0.88
0.12,0.878
0.122,0.874
0.124,0.872
0.126,0.87
0.128,0.868
0.13,0.866
0.132,0.864
0.134,0.862
0.138,0.86
0.14,0.858
0.142,0.856
0.144,0.854
0.146,0.852
0.148,0.85
0.15,0.848
0.152,0.844
0.154,0.842
0.156,0.84
0.158,0.838
0.16,0.836
0.162,0.834
0.164,0.832
0.166,0.828
0.172,0.822
0.174,0.82
0.176,0.818
0.178,0.816
0.18,0.812
0.182,0.81
0.186,0.808
0.188,0.806
0.19,0.804
0.192,0.802
0.194,0.8
0.198,0.796
0.2,0.792
0.204,0.79
0.206,0.788
0.208,0.786
0.21,0.784
0.212,0.782
0.214,0.78
0.216,0.778
0.218,0.776
0.22,0.774
0.222,0.772
0.224,0.768
0.226,0.764
0.228,0.76
0.23,0.758
0.24,0.754
0.244,0.75
0.246,0.746
0.25,0.744
0.252,0.742
0.254,0.738
0.256,0.736
0.258,0.734
0.26,0.732
0.262,0.728
0.264,0.726
0.266,0.72
0.268,0.718
0.27,0.716
0.272,0.714
0.274,0.712
0.276,0.706
0.278,0.704
0.28,0.702
0.282,0.7
0.284,0.698
0.286,0.696
0.288,0.694
0.29,0.692
0.292,0.69
0.294,0.686
0.296,0.68
0.298,0.674
0.3,0.664
0.302,0.662
0.304,0.658
0.306,0.652
0.308,0.65
0.31,0.646
0.312,0.64
0.314,0.638
0.316,0.636
0.318,0.632
0.32,0.628
0.322,0.624
0.324,0.618
0.326,0.616
0.328,0.612
0.33,0.61
0.332,0.606
0.334,0.604
0.382,0.602
0.384,0.6
0.386,0.598
0.388,0.594
0.392,0.592
0.394,0.59
0.396,0.586
0.398,0.582
0.404,0.58
0.406,0.576
0.408,0.574
0.41,0.566
0.418,0.56
0.42,0.558
0.422,0.552
0.424,0.546
0.426,0.542
0.428,0.512
0.43,0.504
0.432,0.5
0.434,0.492
0.466,0.486
0.468,0.484
0.47,0.478
0.472,0.47
0.474,0.466
0.476,0.462
0.478,0.46
0.498,0.454
0.5,0.44
0.502,0.438
0.504,0.386
0.506,0.368
0.508,0.342
0.51,0.336
0.512,0.332
0.514,0.318
0.516,0.302
0.518,0.302
0.52,0.3
0.522,0.26
0.524,0.26
0.684,0.26
0.686,0.256
0.688,0.244
0.69,0.226
0.692,0.226
0.732,0.208
0.734,0.202
0.736,0.198
0.737,0.0
1.0,0.0
