x_val,nn
0.0,1.0
0.002,0.998
0.004,0.996
0.006,0.994
0.008,0.992
0.01,0.99
0.012,0.988
0.014,0.986
0.016,0.984
0.018,0.982
0.02,0.98
0.022,0.978
0.024,0.976
0.026,0.974
0.028,0.972
0.03,0.97
0.032,0.966
0.034,0.964
0.036,0.962
0.038,0.96
0.04,0.958
0.042,0.956
0.048,0.948
0.05,0.946
0.052,0.944
0.054,0.942
0.06,0.936
0.062,0.934
0.064,0.93
0.066,0.924
0.068,0.922
0.07,0.92
0.072,0.918
0.074,0.914
0.076,0.912
0.078,0.91
0.08,0.908
0.082,0.904
0.084,0.898
0.086,0.888
0.088,0.884
0.09,0.88
0.092,0.878
0.094,0.87
0.096,0.868
0.098,0.856
0.1,0.852
0.102,0.848
0.104,0.846
0.106,0.842
0.108,0.838
0.11,0.836
0.112,0.834
0.156,0.832
0.158,0.83
0.16,0.828
0.162,0.826
0.164,0.824
0.166,0.822
0.168,0.816
0.17,0.812
0.172,0.81
0.174,0.808
0.176,0.804
0.178,0.802
0.18,0.8
0.182,0.798
0.184,0.796
0.186,0.794
0.188,0.792
0.19,0.79
0.192,0.788
0.194,0.786
0.196,0.78
0.198,0.778
0.2,0.776
0.202,0.776
0.204,0.772
0.206,0.77
0.208,0.768
0.21,0.766
0.212,0.764
0.214,0.76
0.216,0.758
0.228,0.756
0.23,0.754
0.232,0.732
0.234,0.73
0.236,0.724
0.238,0.722
0.24,0.708
0.242,0.706
0.244,0.704
0.246,0.692
0.248,0.69
0.25,0.682
0.252,0.678
0.254,0.674
0.256,0.668
0.258,0.666
0.26,0.664
0.262,0.664
0.264,0.662
0.266,0.66
0.31,0.658
0.312,0.656
0.314,0.654
0.316,0.652
0.318,0.65
0.32,0.646
0.322,0.64
0.324,0.638
0.326,0.62
0.34,0.612
0.342,0.61
0.344,0.608
0.346,0.606
0.348,0.604
0.35,0.598
0.352,0.582
0.354,0.582
0.356,0.58
0.358,0.564
0.36,0.562
0.362,0.55
0.364,0.548
0.366,0.544
0.368,0.544
0.394,0.542
0.396,0.54
0.398,0.538
0.4,0.536
0.402,0.528
0.41,0.526
0.412,0.524
0.414,0.522
0.416,0.5
0.418,0.498
0.42,0.496
0.422,0.494
0.424,0.488
0.426,0.486
0.428,0.48
0.43,0.378
0.432,0.372
0.434,0.37
0.436,0.368
0.438,0.368
0.44,0.368
0.442,0.368
0.444,0.302
0.446,0.3
0.448,0.296
0.45,0.296
0.452,0.296
0.454,0.294
0.456,0.294
0.458,0.292
0.46,0.292
0.462,0.266
0.464,0.262
0.466,0.258
0.468,0.258
0.47,0.258
0.472,0.258
0.474,0.256
0.476,0.256
0.478,0.256
0.48,0.18
0.481,0.0
1.0,0.0
