x_val,nn
0.0,1.0
0.002,0.998
0.004,0.996
0.006,0.994
0.008,0.992
0.01,0.99
0.012,0.988
0.014,0.986
0.016,0.984
0.018,0.982
0.02,0.98
0.022,0.978
0.024,0.976
0.026,0.974
0.028,0.972
0.03,0.97
0.032,0.966
0.034,0.964
0.038,0.962
0.04,0.96
0.042,0.958
0.044,0.956
0.046,0.948
0.048,0.946
0.05,0.944
0.052,0.942
0.054,0.936
0.056,0.934
0.058,0.93
0.06,0.924
0.062,0.922
0.064,0.92
0.066,0.918
0.068,0.914
0.07,0.912
0.072,0.91
0.074,0.908
0.076,0.904
0.078,0.898
0.08,0.888
0.108,0.884
0.11,0.88
0.112,0.878
0.114,0.87
0.116,0.868
0.118,0.856
0.12,0.852
0.136,0.848
0.138,0.846
0.14,0.842
0.142,0.838
0.148,0.836
0.15,0.834
0.152,0.832
0.154,0.83
0.156,0.828
0.158,0.826
0.16,0.824
0.162,0.822
0.164,0.816
0.166,0.812
0.168,0.81
0.17,0.808
0.172,0.804
0.174,0.802
0.176,0.8
0.178,0.798
0.18,0.796
0.182,0.794
0.184,0.792
0.186,0.79
0.188,0.788
0.19,0.786
0.192,0.78
0.194,0.778
0.196,0.776
0.198,0.776
0.2,0.772
0.202,0.77
0.204,0.768
0.206,0.766
0.208,0.764
0.224,0.76
0.226,0.758
0.228,0.756
0.23,0.754
0.232,0.732
0.252,0.73
0.254,0.724
0.256,0.722
0.258,0.708
0.26,0.706
0.262,0.704
0.264,0.692
0.266,0.69
0.268,0.682
0.27,0.678
0.272,0.674
0.274,0.668
0.276,0.666
0.278,0.664
0.28,0.664
0.282,0.662
0.284,0.66
0.318,0.658
0.32,0.656
0.322,0.654
0.324,0.652
0.326,0.65
0.328,0.646
0.33,0.64
0.332,0.638
0.334,0.62
0.34,0.612
0.342,0.61
0.344,0.608
0.346,0.606
0.348,0.604
0.35,0.598
0.352,0.582
0.354,0.582
0.356,0.58
0.358,0.564
0.36,0.562
0.362,0.55
0.364,0.548
0.366,0.544
0.368,0.544
0.37,0.542
0.372,0.54
0.374,0.538
0.416,0.536
0.418,0.528
0.42,0.526
0.422,0.524
0.424,0.522
0.426,0.5
0.428,0.498
0.43,0.496
0.432,0.494
0.434,0.488
0.436,0.486
0.438,0.48
0.44,0.378
0.442,0.372
0.482,0.37
0.484,0.368
0.486,0.368
0.492,0.368
0.494,0.368
0.496,0.368
0.498,0.368
0.52,0.368
0.522,0.302
0.528,0.302
0.53,0.3
0.532,0.296
0.534,0.294
0.536,0.294
0.538,0.292
0.54,0.292
0.542,0.266
0.544,0.262
0.546,0.258
0.548,0.258
0.574,0.258
0.576,0.256
0.586,0.256
0.588,0.256
0.59,0.18
0.591,0.0
1.0,0.0
