x_val,nn
0.0,1.0
0.005,0.995
0.01,0.99
0.015,0.985
0.02,0.98
0.025,0.975
0.03,0.97
0.035,0.965
0.04,0.96
0.045,0.955
0.05,0.95
0.055,0.945
0.06,0.94
0.065,0.935
0.07,0.93
0.08,0.92
0.085,0.915
0.09,0.91
0.095,0.905
0.1,0.9
0.105,0.895
0.11,0.89
0.115,0.885
0.12,0.88
0.125,0.875
0.13,0.865
0.14,0.86
0.145,0.855
0.15,0.85
0.155,0.845
0.16,0.84
0.165,0.835
0.17,0.83
0.175,0.825
0.18,0.82
0.185,0.815
0.19,0.81
0.195,0.8
0.2,0.795
0.205,0.79
0.215,0.785
0.22,0.78
0.225,0.775
0.23,0.77
0.235,0.765
0.24,0.76
0.245,0.755
0.25,0.745
0.255,0.74
0.26,0.73
0.275,0.725
0.28,0.72
0.285,0.715
0.29,0.7
0.295,0.695
0.3,0.685
0.305,0.68
0.31,0.675
0.315,0.66
0.32,0.625
0.325,0.62
0.33,0.615
0.335,0.61
0.34,0.605
0.345,0.595
0.35,0.59
0.355,0.58
0.425,0.575
0.43,0.57
0.435,0.565
0.44,0.56
0.445,0.555
0.45,0.535
0.455,0.53
0.46,0.525
0.465,0.515
0.47,0.505
0.475,0.465
0.48,0.435
0.58,0.42
0.585,0.405
0.59,0.4
0.595,0.38
0.6,0.375
0.605,0.37
0.61,0.22
0.615,0.215
0.62,0.145
0.621,0.0
1.0,0.0
