x_val,nn
0.0,1.0
0.005,0.995
0.01,0.99
0.015,0.985
0.02,0.98
0.025,0.975
0.03,0.965
0.035,0.96
0.04,0.955
0.055,0.945
0.06,0.94
0.07,0.925
0.075,0.92
0.08,0.915
0.085,0.91
0.09,0.905
0.095,0.895
0.1,0.89
0.105,0.88
0.11,0.855
0.115,0.85
0.12,0.845
0.125,0.835
0.13,0.83
0.135,0.825
0.14,0.82
0.145,0.81
0.15,0.805
0.155,0.8
0.16,0.795
0.165,0.78
0.2,0.77
0.205,0.76
0.21,0.755
0.22,0.75
0.225,0.74
0.23,0.73
0.235,0.725
0.24,0.715
0.245,0.71
0.25,0.705
0.255,0.7
0.26,0.685
0.265,0.68
0.27,0.67
0.275,0.645
0.28,0.635
0.285,0.63
0.29,0.625
0.34,0.625
0.345,0.62
0.35,0.61
0.36,0.605
0.365,0.6
0.37,0.595
0.375,0.585
0.38,0.58
0.385,0.555
0.39,0.555
0.395,0.535
0.4,0.525
0.44,0.525
0.445,0.5
0.45,0.495
0.455,0.455
0.46,0.455
0.465,0.45
0.53,0.45
0.535,0.41
0.54,0.41
0.545,0.3
0.55,0.3
0.555,0.295
0.56,0.24
0.565,0.23
0.57,0.195
0.571,0.0
1.0,0.0
