x_val,nn
0.0,1.0
0.005,0.99
0.01,0.985
0.015,0.98
0.02,0.975
0.025,0.97
0.03,0.965
0.035,0.96
0.04,0.955
0.045,0.95
0.05,0.945
0.055,0.94
0.06,0.935
0.065,0.93
0.07,0.925
0.075,0.92
0.08,0.915
0.085,0.91
0.09,0.895
0.095,0.89
0.1,0.885
0.115,0.88
0.12,0.875
0.125,0.87
0.13,0.865
0.135,0.86
0.14,0.855
0.145,0.85
0.15,0.845
0.155,0.84
0.17,0.825
0.175,0.815
0.18,0.81
0.185,0.805
0.19,0.8
0.195,0.795
0.2,0.79
0.205,0.785
0.21,0.775
0.215,0.765
0.23,0.76
0.235,0.755
0.24,0.745
0.245,0.74
0.25,0.735
0.255,0.73
0.26,0.725
0.265,0.72
0.27,0.715
0.275,0.71
0.28,0.705
0.285,0.695
0.3,0.69
0.305,0.685
0.31,0.67
0.315,0.665
0.32,0.66
0.325,0.655
0.33,0.65
0.35,0.64
0.355,0.63
0.36,0.625
0.365,0.615
0.37,0.595
0.375,0.59
0.38,0.58
0.385,0.575
0.39,0.57
0.395,0.56
0.4,0.555
0.405,0.55
0.445,0.545
0.45,0.535
0.455,0.5
0.46,0.495
0.465,0.49
0.47,0.485
0.475,0.48
0.48,0.475
0.485,0.465
0.49,0.455
0.495,0.45
0.5,0.44
0.505,0.435
0.51,0.385
0.515,0.38
0.52,0.365
0.525,0.36
0.53,0.355
0.535,0.32
0.54,0.315
0.545,0.305
0.55,0.295
0.555,0.28
0.56,0.28
0.565,0.26
0.57,0.18
0.571,0.0
1.0,0.0
