Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.35947712418300654,0.6143790849673203,0.7908496732026143,0.0457516339869281,0.8758169934640523,0.6862745098039216,0.9084967320261438,0.7516339869281046,0.20915032679738563,0.33986928104575165,0.49019607843137253,0.6143790849673203
0.19607843137254902,0.6143790849673203,0.7908496732026143,0.006535947712418301,0.8823529411764706,0.2875816993464052,0.5359477124183006,0.7450980392156863,0.13725490196078433,0.3464052287581699,0.49019607843137253,0.6143790849673203
0.28104575163398693,0.6143790849673203,0.7908496732026143,0.0196078431372549,0.8431372549019608,0.43790849673202614,0.5686274509803921,0.7124183006535948,0.3333333333333333,0.5359477124183006,0.20261437908496732,0.6143790849673203
0.0718954248366013,0.6143790849673203,0.7908496732026143,0.0718954248366013,0.8496732026143791,0.43790849673202614,0.7124183006535948,0.7647058823529411,0.41830065359477125,0.5294117647058824,0.0718954248366013,0.6143790849673203
0.0718954248366013,0.6143790849673203,0.7908496732026143,0.026143790849673203,0.8823529411764706,0.49673202614379086,0.6862745098039216,0.6797385620915033,0.33986928104575165,0.7712418300653595,0.0718954248366013,0.6143790849673203
0.4444444444444444,0.6143790849673203,0.7908496732026143,0.06535947712418301,0.8954248366013072,0.7189542483660131,0.6405228758169934,0.738562091503268,0.35294117647058826,0.5816993464052288,0.45098039215686275,0.6143790849673203
0.49673202614379086,0.6143790849673203,0.7908496732026143,0.0718954248366013,0.869281045751634,0.5490196078431373,0.8562091503267973,0.7124183006535948,0.13071895424836602,0.3333333333333333,0.0718954248366013,0.6143790849673203
0.35947712418300654,0.6143790849673203,0.7908496732026143,0.0457516339869281,0.8888888888888888,0.7320261437908496,0.48366013071895425,0.7973856209150327,0.39869281045751637,0.3006535947712418,0.43790849673202614,0.6143790849673203
0.0718954248366013,0.6143790849673203,0.7908496732026143,0.0718954248366013,0.1437908496732026,0.6143790849673203,0.8300653594771242,0.7581699346405228,0.3006535947712418,0.3137254901960784,0.0718954248366013,0.6143790849673203
0.49019607843137253,0.6143790849673203,0.7908496732026143,0.026143790849673203,0.8823529411764706,0.5555555555555556,0.6601307189542484,0.6797385620915033,0.5098039215686274,0.4117647058823529,0.19607843137254902,0.6143790849673203
