Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL,BimodalRL
0.2640349865436371,0.18790715109573242,0.33879255841770256,0.3677497116493657,0.38141966764919477,0.28502464863941224,0.3566145072408048,0.26292430261865096,0.3444052714767824,0.3738926694860951,0.30415453458071684,0.2774026442821137,0.20012467427057973
0.21045277457388184,0.1911324063394421,0.37554585843051824,0.24890653167585117,0.34120791148703494,0.37097122901448165,0.35991364432483225,0.30084535862275197,0.24766722200862915,0.2975690973557179,0.28637682088085775,0.4401113033448673,0.33057751292238025
0.15843457644495706,0.2769048442906574,0.3029948310478875,0.31742718612499465,0.42550200777478747,0.3303096458627023,0.10519411337519757,0.24085535477807682,0.3572917040454526,0.33671265325302235,0.22966786278781665,0.30440407535563246,0.4398090050835148
0.1518131915075398,0.38599662522961253,0.3305905848178051,0.3703555470118331,0.3873143662693836,0.27686866162587037,0.28713770344739203,0.3106409927805545,0.3232251270878722,0.3288079584775087,0.17560745866974242,0.28779003801956515,0.26960649750096116
0.33517303173992913,0.35678059720620275,0.331915331710026,0.3433639198598829,0.39822115425690974,0.276124353880986,0.2910331496432995,0.29360782177794864,0.39292859583920714,0.3039145627750011,0.36616538510829166,0.34073298731257207,0.277356657695758
