Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.5569620253164557,0.46835443037974683,0.7658227848101266,0.9556962025316456,0.8734177215189873,0.6518987341772152,0.689873417721519,0.7278481012658228,0.6075949367088608,0.34810126582278483,0.46835443037974683,0.3924050632911392
0.5316455696202531,0.5379746835443038,0.6835443037974683,0.7974683544303798,0.47468354430379744,0.6139240506329114,0.6962025316455697,0.5316455696202531,0.46835443037974683,0.37341772151898733,0.43670886075949367,0.569620253164557
0.26582278481012656,0.43037974683544306,0.6455696202531646,0.7468354430379747,0.5126582278481012,0.6265822784810127,0.6265822784810127,0.5949367088607594,0.5443037974683544,0.5632911392405063,0.7215189873417721,0.46835443037974683
0.3924050632911392,0.31645569620253167,0.7278481012658228,0.6075949367088608,0.4810126582278481,0.5886075949367089,0.6582278481012658,0.47468354430379744,0.5506329113924051,0.7215189873417721,0.7341772151898734,0.5
0.4050632911392405,0.3924050632911392,0.7025316455696202,0.6582278481012658,0.569620253164557,0.46835443037974683,0.5316455696202531,0.6265822784810127,0.47468354430379744,0.5126582278481012,0.13291139240506328,0.4240506329113924
0.3987341772151899,0.5,0.7468354430379747,0.7721518987341772,0.43670886075949367,0.5949367088607594,0.5,0.7341772151898734,0.5063291139240507,0.5822784810126582,0.3860759493670886,0.4936708860759494
0.5189873417721519,0.5506329113924051,0.740506329113924,0.7025316455696202,0.8924050632911392,0.6962025316455697,0.5949367088607594,0.740506329113924,0.3670886075949367,0.7341772151898734,0.379746835443038,0.34810126582278483
0.7025316455696202,0.43670886075949367,0.689873417721519,0.5822784810126582,0.879746835443038,0.5569620253164557,0.5443037974683544,0.6012658227848101,0.6708860759493671,0.6329113924050633,0.7088607594936709,0.6835443037974683
0.5063291139240507,0.45569620253164556,0.7531645569620253,0.740506329113924,0.6265822784810127,0.569620253164557,0.5189873417721519,0.25949367088607594,0.5253164556962026,0.4430379746835443,0.3227848101265823,0.4810126582278481
0.5126582278481012,0.3924050632911392,0.689873417721519,0.6329113924050633,0.6772151898734177,0.6455696202531646,0.45569620253164556,0.46835443037974683,0.6139240506329114,0.5443037974683544,0.6645569620253164,0.35443037974683544
