Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.32019692356994073,0.23112866527800033,0.41548569940714625,0.41458964909469637,0.3849733215830797,0.3792830475885275,0.2950702211184105,0.3789309806120814,0.30912309726005455,0.2345135394968755,0.23727119051434065,0.22318354430379747
0.23635302836083963,0.2781869492068578,0.3936184505688191,0.41158748597981093,0.29773405704214073,0.3511541419644288,0.3055748277519629,0.2723269508091652,0.3119039416760135,0.25942521230572024,0.3114063851946804,0.328447764781285
0.16131024675532768,0.23302824066655983,0.378867729530524,0.4153761015862843,0.3219731613523474,0.3761596298670085,0.29507022111841047,0.2400636516583881,0.3345101746514982,0.32640798750200295,0.32122472360198684,0.25969191635955774
0.24777579714789294,0.2061347941035091,0.35967060567216785,0.35578497035731455,0.31060523153340813,0.33780015221919557,0.31823622015702613,0.21781265021631147,0.3155924130748277,0.3738172969075469,0.287715390161833,0.28865045665758693
0.23217332959461626,0.21225833199807725,0.40048517865726646,0.3767457138279122,0.3512511216151258,0.2880369331837846,0.2853994552155104,0.28572308123698126,0.29460218714949526,0.3154996394808524,0.09690802755968594,0.22351666399615444
0.20894620253164556,0.28334597820862045,0.410348862361801,0.4281049511296267,0.2908904822945041,0.35544664316615926,0.29039613042781603,0.32523998557923417,0.33403052395449445,0.31804750841211343,0.1753883992949848,0.26462954654702775
0.20347620573626024,0.258950849222881,0.4054417961865085,0.41295261176093573,0.40555347700689,0.3694267745553597,0.31078232655023225,0.3458960503124499,0.26551714468835125,0.36604506489344657,0.16819383912834485,0.20603464989585002
0.2629365886877103,0.1900316055119372,0.3819300192276879,0.3679414757250441,0.3956423650056081,0.3499418763018747,0.27605231533408103,0.23593771030283608,0.361879065854831,0.35407835282807243,0.29690550392565296,0.3461701249799712
0.3295261576670406,0.30497712706297064,0.4034188831917962,0.4125657346579074,0.35463279121935587,0.3338629226085563,0.21380267585322868,0.15767024515302033,0.34875172248037173,0.2651998477808043,0.160930740265983,0.25347031725684993
0.246152419484057,0.19081060727447524,0.3963655664156386,0.38192477167120653,0.3722423890402179,0.3838907626982855,0.21119680339689154,0.2562985899695561,0.3484534129145971,0.34536580676173695,0.31775552796026274,0.17104846979650698
