x_val,nn
0.0,1.0
0.006535947712418301,0.9084967320261438
0.013071895424836602,0.8954248366013072
0.0196078431372549,0.8888888888888888
0.032679738562091505,0.8823529411764706
0.0392156862745098,0.8758169934640523
0.0457516339869281,0.8366013071895425
0.05228758169934641,0.8235294117647058
0.058823529411764705,0.8169934640522876
0.1111111111111111,0.803921568627451
0.11764705882352941,0.7908496732026143
0.12418300653594772,0.7843137254901961
0.13071895424836602,0.7581699346405228
0.13725490196078433,0.738562091503268
0.1437908496732026,0.7189542483660131
0.1503267973856209,0.6470588235294118
0.1568627450980392,0.37254901960784315
0.16339869281045752,0.37254901960784315
0.16993464052287582,0.35947712418300654
0.28104575163398693,0.35947712418300654
0.2875816993464052,0.3333333333333333
0.29411764705882354,0.30718954248366015
0.3006535947712418,0.30718954248366015
0.30718954248366015,0.28104575163398693
0.40522875816993464,0.24836601307189543
0.42483660130718953,0.24836601307189543
0.43137254901960786,0.24183006535947713
0.43790849673202614,0.24183006535947713
0.4444444444444444,0.20261437908496732
0.45098039215686275,0.19607843137254902
0.45198039215686275,0.0
1.0,0.0
