Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.3705621342218804,0.29505371865521807,0.3074129394677261,0.31236129266521423,0.4080300952625059,0.305963304711863,0.25033386731598956,0.2687767525310778,0.26373595625614077,0.1862247853389722,0.2310645051048742,0.19803473023196205
0.32797494553376905,0.3380022640864625,0.34999639027724383,0.174917894826776,0.41824311162373445,0.3769272074843009,0.36344948524071935,0.2167786321500278,0.3140092272202999,0.3695665342389679,0.2154639241317442,0.31115361613054804
0.18232256824298348,0.36666668802597285,0.3733096672220086,0.3767846981930027,0.4069653979238755,0.3725337263445684,0.2351014139860738,0.15706431287111797,0.35333497799991453,0.26486473151352047,0.14600346020761246,0.3075423768635994
0.2297007774787475,0.42492810457516345,0.32665440642487936,0.35654389337434317,0.3836443034730232,0.36959618095604246,0.19368093468324146,0.3134506172839506,0.2512983040710838,0.22974851552821562,0.25687635097612027,0.3710551497287368
0.2657356785851596,0.20268779102054765,0.34908821393481143,0.3721924473493101,0.3837511000042719,0.319418151138451,0.24307170319108032,0.29230490409671495,0.34685832372164555,0.21097846981930027,0.267076295441924,0.2906471656200607
0.14322675039514715,0.30327051561365287,0.32170558332265364,0.31063492673757964,0.3953032167115212,0.32751332820709983,0.27939232773719513,0.22265220641633557,0.2492018240847537,0.3832694049297279,0.15177047289504036,0.3141192917254047
0.23445234738775686,0.33731876628647106,0.30333611004314587,0.2737753000982528,0.2881976163014225,0.3778735529070016,0.31469926096800377,0.29158849160579264,0.27400651458840614,0.18382600709128968,0.2986272587466359,0.3404555512836943
0.29429458755179627,0.40008898286983635,0.3278993122303388,0.2875729420308428,0.36823770771925324,0.3148914947242514,0.30734512367038314,0.2613276090392584,0.35194989106753816,0.3024194113375199,0.3445168524926311,0.2256178820111923
0.26769268230167886,0.3182368533470033,0.36813417916186086,0.26176483403819045,0.33477700884275274,0.3103173352129523,0.3318623392712206,0.16926549617668418,0.2416717929001666,0.33912625485924214,0.28810692468708615,0.23193043273954464
0.3481660258874792,0.229078089623649,0.36275770002990304,0.3485077747874749,0.3863383741296083,0.350400700585245,0.38877333504207784,0.34099256696142516,0.32840213165876375,0.27724659319065315,0.2260729633901491,0.3630567303173993
