x_val,y_val
0.0,0.8646647167633863
0.03,0.8347011117784144
0.04,0.8347011117784144
0.05,0.7981034820053451
0.06,0.7981034820053451
0.07,0.798103482005345
0.09,0.798103482005345
0.11,0.798103482005345
0.12,0.7981034820053451
0.14,0.7981034820053451
0.16,0.7981034820053451
0.17,0.7981034820053451
0.19,0.7981034820053451
0.2,0.7981034820053451
0.22,0.753403036058394
0.24,0.6988057880877978
0.26,0.6321205588285582
0.27,0.6321205588285581
0.29,0.6321205588285581
0.33,0.5506710358827788
0.34,0.5506710358827788
0.35,0.5506710358827788
0.4,0.5506710358827788
0.42,0.5506710358827788
0.46,0.4511883639059739
0.48,0.4511883639059739
0.52,0.4511883639059739
0.54,0.4511883639059739
0.58,0.18126924692201826
0.59,0.18126924692201826
0.6,0.18126924692201826
0.7,0.18126924692201826
0.71,0.0
1.0,0.0
