x_val,y_val
0.0,4.230370415581597
0.01,3.784074232313368
0.02,3.751685667573736
0.03,3.732386502352628
0.04,3.6802683863146552
0.05,3.655620486237282
0.06,3.6394121955422793
0.07,3.2198041130514707
0.08,2.7829412123736215
0.09,2.7595238458542597
0.1,2.759638774825866
0.11,2.365060277732022
0.12,1.9771085072712726
0.13,1.9695121951219512
0.14,1.9695474130135995
0.15,1.5816872679157021
0.16,1.150000113028067
0.17,0.7469135331518856
0.2,0.75
0.21,0.7411255279144684
0.22,0.7394736942492033
0.23,0.31798247287147924
0.25,0.3204955023688239
0.26,0.3210045801450128
0.27,0.32013890478346085
0.28,0.32112677668181944
0.29,0.31404762268066405
0.31,0.3134804052465102
0.32,0.3139303406672691
0.34,0.3166666764479417
0.35,0.31640625
0.36,0.3169312250046503
0.37,0.31881720019925025
0.38,0.31939891127289316
0.39,0.32055555979410805
0.4,0.32259886143571237
0.41,0.3243021471747037
0.42,0.3112782260827851
0.44,0.31593073064630683
0.45,0.3099360289397063
0.46,0.3085511405512972
0.47,0.3106386844928448
0.48,0.31117405610926013
0.5,0.2605935447772182
0.51,0.25875571188071184
0.56,0.27697489848652634
0.57,0.2788454270597127
0.58,0.2807684862562911
0.64,0.29886621315192746
0.65,0.29372082166199814
0.67,0.27692212301587305
0.75,0.32475198412698414
0.77,0.33382034632034635
0.85,0.4113945578231292
0.86,0.0
1.0,0.0
