x_val,y_val
0.0,4.55870361328125
0.03,3.358901630748402
0.04,3.339655382879849
0.05,2.8959768010281968
0.06,2.894573832667151
0.07,2.865686394186581
0.09,2.748279065970915
0.11,2.762433840904707
0.12,2.7243900299072266
0.14,2.7337914491311097
0.16,2.7421680249665914
0.17,2.678042399088542
0.19,2.6737877832700128
0.2,2.653847164577908
0.22,2.2153197812362455
0.24,1.8586168561662946
0.26,1.4791867905768796
0.27,1.4781629898968864
0.29,1.4874760020862927
0.33,1.0885046096075148
0.34,1.0892794209141885
0.35,1.0127569730164574
0.4,1.0511763436453683
0.42,1.0485897770634405
0.46,0.6664027793734681
0.48,0.6711053685543481
0.52,0.6330794514127844
0.54,0.6432735223432895
0.58,0.3438441188441188
0.59,0.34277549935444673
0.6,0.3466342966342966
0.7,0.4303350970017636
0.71,0.0
1.0,0.0
