Baseline,RCP,Bi-level,Bimodal+Random,Random+RL,GA+RL,Onion+Ra,Onion+RL,SOLO+Ra,SOLO+RL,ROMEN+Ra,ROMEN+RL
0.16702449174160633,0.2677227833749904,0.3033201963462084,0.20495383802726172,0.1203791775103713,0.3191592285294648,0.4347560488546471,0.4354646473756087,0.19999111030946434,0.20855871060836406,0.08147732484732924,0.25835639928882476
0.1700037233631374,0.2677227833749904,0.3033201963462084,0.15445008889690537,0.3050259089386483,0.303931381895952,0.40350314360071116,0.4330194929011312,0.21044244891648847,0.21023631116493596,0.15232429333402045,0.25835639928882476
0.160363665644567,0.2677227833749904,0.3033201963462084,0.15599612203354893,0.28491498106109414,0.30509286505707434,0.39685773918420986,0.42003535262439123,0.2545246978793579,0.30305725476049367,0.18256212476487416,0.25835639928882476
0.18798612435259862,0.2677227833749904,0.3033201963462084,0.12020545492025043,0.13146942719472288,0.301469839470226,0.38299224406709786,0.42246762348939687,0.34238076219433644,0.42575059908784046,0.14303521090468704,0.25835639928882476
0.08147732484732924,0.2677227833749904,0.3033201963462084,0.1949561570769667,0.23734303898580225,0.3742883867144219,0.37329107938880157,0.42294451029400393,0.23961563039501146,0.3134129454507975,0.1895450410987142,0.25835639928882476
0.18128664742714315,0.2677227833749904,0.3033201963462084,0.11564465716715194,0.15545989332371354,0.2449344095441779,0.39179682547862615,0.41551555051663275,0.29555880079363034,0.308416643046716,0.1489874384807648,0.25835639928882476
0.1706705532221907,0.2677227833749904,0.3033201963462084,0.25495512638820894,0.3497023499703677,0.2067419284186658,0.38069915483521866,0.4341274833157258,0.16066760287562162,0.2140830477466567,0.17506386405215285,0.25835639928882476
0.12533313149011827,0.2677227833749904,0.3033201963462084,0.2366346337189827,0.16466210157437708,0.3049226468087299,0.42445423741915533,0.4371703599680487,0.17136353680847224,0.2221120745187972,0.1380621376484836,0.25835639928882476
0.16971716612126053,0.2677227833749904,0.3033201963462084,0.17836206807699245,0.38452928444433,0.3456709654976938,0.37445333556649224,0.4351222525702801,0.16919693885438944,0.21963626993738564,0.15280098688448557,0.25835639928882476
0.12030852379602668,0.2677227833749904,0.3033201963462084,0.09222225514700197,0.0872823700687985,0.24445986755649463,0.3884730474889845,0.4367350485712077,0.22525294390476436,0.33969804684480404,0.18927448529980165,0.25835639928882476
