Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.1553747696281344,0.1869049796747154,0.3302077247851949,0.2428116070378539,0.13887058688924445,,0.1553747696281344,,0.21796591981029922,0.13887058688924445,
