Baseline,RCP,Bi-level,GA+RL,Onion+Ra,Onion+RL,ROMEN+Ra,ROMEN+RL,BimodalRL,UNITY+Ra,UNITY+RL
0.18200890998520622,0.2780990065430339,0.8724095060084219,0.5786001594256938,0.13301827480081468,,0.18200890998520622,,0.20643882379060274,0.13301827480081468,
